AJUSTE,TIEMPO,CIF,KILO,PAG,GRUPO
0.0,18.39,771.4,1011.052,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,22.09,1132.775,300.0,140.56,0
0.0,51.83,3377.955,546.98,412.972,0
0.0,50.92,3500.0,1925.0,1120.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,45.41,1797.005,567.728,222.152,0
0.0,44.52,300.0,300.0,100.0,0
0.0,11.74,300.0,32897.564,100.0,-1
0.0,23.81,1750.245,207.928,548.66,0
0.0,28.07,355.915,300.0,100.0,0
0.0,48.26,592.27,1121.484,158.676,0
0.0,51.27,1256.395,591.08,154.056,0
0.0,43.92,27416.41,4628.568,7337.82,0
0.0,69.98,300.0,300.0,100.0,0
0.0,10.23,300.0,32897.564,100.0,0
0.0,67.0,530.985,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,23.62,300.0,300.0,100.0,0
0.0,24.49,3500.0,217.084,246.512,0
0.0,24.45,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,4420.15,1814.848,535.64,0
0.0,67.0,516.705,32897.564,108.528,0
0.0,73.0,300.0,32897.564,100.0,0
0.0,2.99,300.0,300.0,100.0,0
0.0,26.2,300.0,300.0,100.0,0
0.0,10.88,5000.0,2750.0,1350.0,0
0.0,44.25,300.0,32897.564,100.0,-1
0.0,51.83,3585.645,686.0,946.736,0
0.0,6.61,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,937.335,300.0,207.648,0
0.0,69.98,1684.865,782.236,528.612,0
0.0,21.87,14561.015,6053.04,3784.284,0
0.0,25.96,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,67.0,300.0,32897.564,100.0,1
0.0,18.66,2959.915,89.376,466.732,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,1244.845,2267.16,334.516,0
0.0,8.84,515.27,32897.564,136.276,-1
0.0,51.83,19231.52,2249.52,5032.636,0
0.0,73.19,300.0,32897.564,100.0,0
0.0,51.83,2387.49,1161.72,755.776,0
0.0,67.0,445.585,32897.564,116.956,0
0.0,7.52,1741.95,3500.0,1301.776,-1
0.0,11.43,1511.65,300.0,411.012,0
0.0,51.83,13620.845,911.344,2282.028,0
0.0,5.59,516.145,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,775.215,300.0,171.36,0
0.0,69.98,721.91,302.736,189.112,0
0.0,69.98,300.0,300.0,100.0,0
0.0,9.96,300.0,300.0,100.0,0
0.0,10.82,31663.94,9348.612,3869.488,0
0.0,9.67,300.0,32897.564,100.0,0
0.0,49.11,441.385,524.328,100.0,0
0.0,51.83,8192.345,348.572,2131.08,1
0.0,66.06,571.585,300.0,283.444,0
0.0,12.83,300.0,32897.564,100.0,0
0.0,44.97,300.0,32897.564,100.0,0
0.0,65.93,300.0,300.0,100.0,0
0.0,7.91,616.315,32897.564,162.204,0
0.0,42.96,4290.265,31.696,521.64,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,544.6,32897.564,129.472,0
0.0,6.39,300.0,300.0,100.0,0
0.0,22.6,328.405,300.0,100.0,-1
0.0,65.44,300.0,32897.564,100.0,0
0.0,51.83,3500.0,850.668,165.172,0
0.0,51.83,5523.7,179.144,668.976,0
0.0,67.0,384.65,32897.564,102.452,0
0.0,69.98,300.0,300.0,100.0,0
0.0,66.0,300.0,32897.564,100.0,0
0.0,12.83,706.86,300.0,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,3500.0,8.204,111.776,0
0.0,33.69,961.31,300.0,118.608,0
0.0,51.83,2099.93,30.744,885.332,0
0.0,25.93,1881.495,554.512,497.364,0
0.0,26.5,300.0,32897.564,100.0,0
0.0,49.77,4277.035,2665.488,1109.5,0
0.0,8.25,300.0,300.0,100.0,0
0.0,30.14,300.0,32897.564,100.0,0
0.0,31.04,300.0,32897.564,100.0,-1
0.0,25.92,2329.495,2016.0,307.496,-1
0.0,25.35,300.0,300.0,100.0,0
0.0,51.83,2473.625,3696.0,662.788,0
0.0,47.64,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,1
0.0,9.68,300.0,32897.564,100.0,0
0.0,46.89,300.0,32897.564,100.0,-1
0.0,47.5,907.69,300.0,143.78,0
0.0,41.31,300.0,32897.564,102.368,0
0.0,4.98,300.0,32897.564,100.0,1
0.0,46.11,300.0,583.492,100.0,0
0.0,67.0,301.105,32897.564,122.892,1
0.0,45.66,300.0,300.0,100.0,1
0.0,9.16,300.0,300.0,100.0,0
0.0,7.79,300.0,32897.564,100.0,0
0.0,69.98,749.385,353.976,199.668,0
0.0,8.99,300.0,32897.564,100.0,0
0.0,29.22,5055.715,1226.904,616.252,0
0.0,48.21,477.61,2215.78,141.848,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,45.23,300.0,300.0,100.0,0
0.0,69.98,1253.735,300.0,1683.752,0
0.0,8.05,12096.0,934.332,3128.72,0
0.0,20.44,409.185,32897.564,138.404,0
0.0,51.83,3500.0,52.276,107.352,-1
0.0,69.98,300.0,300.0,1118.404,0
0.0,26.19,336.07,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,13.38,300.0,32897.564,100.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,6.43,1414.14,300.0,175.84,0
0.0,29.16,398.335,300.0,110.74,0
0.0,31.66,1478.47,300.0,181.664,-1
0.0,12.67,300.0,300.0,100.0,0
0.0,6.07,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,21.5,555.03,300.0,171.696,1
0.0,55.7,1857.59,300.0,230.02,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,39.72,11705.855,4662.168,2548.812,1
0.0,51.83,5400.535,313.404,908.572,0
0.0,51.83,1485.155,44.828,324.94,-1
0.0,45.24,460.005,300.0,100.0,-1
0.0,11.93,300.0,300.0,100.0,0
0.0,50.49,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,69.98,1195.53,1834.0,327.992,0
0.0,51.83,1716.75,1650.6,725.032,0
0.0,29.81,300.0,327.768,100.0,0
0.0,4.49,300.0,32897.564,100.0,0
0.0,27.11,700.875,32897.564,100.0,0
0.0,27.71,300.0,32897.564,100.0,0
0.0,46.3,2470.37,407.176,418.964,0
0.0,3.9,300.0,300.0,100.0,0
0.0,67.66,586.845,483.448,129.752,0
0.0,25.16,300.0,32897.564,100.0,0
0.0,21.4,3500.0,1925.0,1120.0,0
0.0,51.83,1372.49,6.356,100.0,-1
0.0,25.34,28923.23,3979.444,3599.736,0
0.0,13.18,351.33,300.0,100.0,0
0.0,27.89,300.0,32897.564,100.0,0
0.0,8.16,529.41,32897.564,100.0,0
0.0,55.42,300.0,300.0,100.0,0
0.0,27.91,300.0,300.0,100.0,0
0.0,51.83,3679.2,1552.32,1064.756,-1
0.0,5.83,1457.68,693.84,367.108,1
0.0,51.83,1313.06,653.856,346.108,0
0.0,6.72,300.0,32897.564,100.0,0
0.0,31.75,300.0,32897.564,100.0,0
0.0,24.7,11421.655,9097.648,2973.124,0
0.0,14.36,300.0,32897.564,100.0,-1
0.0,22.02,492.065,300.0,100.0,0
0.0,49.17,300.0,357.14,100.0,0
0.0,9.11,300.0,300.0,100.0,0
0.0,67.0,356.825,32897.564,100.0,0
0.0,69.98,1060.045,300.0,132.748,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,9.88,5000.0,2750.0,1350.0,0
0.0,26.88,14808.71,2485.224,1825.404,0
0.0,29.27,1644.895,1232.0,226.744,-1
0.0,27.14,300.0,300.0,100.0,0
0.0,9.95,300.0,32897.564,100.0,0
0.0,13.88,662.83,300.0,100.0,0
0.0,20.79,440.125,300.0,107.968,0
0.0,9.42,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,6.74,300.0,300.0,100.0,0
0.0,29.67,2629.2,288.176,440.636,0
0.0,21.85,705.565,32897.564,189.476,0
0.0,9.33,300.0,300.0,100.0,-1
0.0,19.28,760.935,300.0,100.604,0
0.0,49.92,2983.96,920.808,786.184,0
0.0,69.98,300.0,300.0,100.0,0
0.0,21.21,300.0,300.0,100.0,0
0.0,69.98,732.585,300.0,100.0,0
0.0,8.27,300.0,300.0,100.0,0
0.0,5.68,378.56,32897.564,121.464,0
0.0,5.97,2187.325,250.376,295.456,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,881.93,300.0,128.884,0
0.0,6.64,300.0,32897.564,100.0,0
0.0,51.83,1182.72,149.296,199.136,0
0.0,49.33,527.87,300.0,149.072,0
0.0,6.56,300.0,32897.564,166.264,-1
0.0,6.53,1241.03,300.0,160.44,0
0.0,26.28,9322.425,1155.924,100.0,0
0.0,38.53,705.53,364.0,113.764,0
0.0,69.98,300.0,300.0,100.0,0
0.0,10.52,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,1.43,300.0,300.0,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,51.83,3500.0,30.436,189.14,-1
0.0,22.17,5190.92,1008.0,1149.484,0
0.0,69.98,580.86,671.44,155.512,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,5997.6,386.008,725.256,-1
0.0,5.66,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,44.53,20162.485,1400.0,6297.816,0
0.0,69.98,673.295,300.0,100.0,0
0.0,4.73,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,459.865,32897.564,100.0,0
0.0,25.47,1206.24,280.392,150.472,-1
0.0,47.45,502.53,489.524,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,8.89,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,45.41,2635.255,1288.504,700.0,0
0.0,19.15,729.61,32897.564,192.836,-1
0.0,53.25,300.0,32897.564,100.0,0
0.0,41.78,723.905,32897.564,190.484,0
0.0,69.98,320.6,300.0,100.0,-1
0.0,50.13,300.0,300.0,100.0,0
0.0,66.04,889.245,300.0,343.14,0
0.0,72.36,300.0,32897.564,100.0,0
0.0,25.3,27775.51,1261.96,4622.744,-1
0.0,51.83,3570.175,77.728,440.664,1
0.0,69.98,1482.04,488.88,181.888,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,69.98,750.785,300.0,173.292,0
0.0,31.83,1349.67,168.784,167.384,-1
0.0,6.04,300.0,32897.564,100.0,-1
0.0,7.69,300.0,32897.564,100.0,0
0.0,9.83,474.565,32897.564,100.0,-1
0.0,18.96,300.0,300.0,100.0,-1
0.0,67.0,327.705,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,1077.195,300.0,456.736,0
0.0,21.46,699.125,32897.564,100.352,0
0.0,24.84,1807.715,300.0,259.728,-1
0.0,67.0,550.69,32897.564,145.348,0
0.0,66.11,300.0,32897.564,100.0,0
0.0,5.98,323.89,300.0,138.32,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,25.71,300.0,32897.564,100.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,43.4,563.85,1104.068,210.084,0
0.0,51.83,19334.595,3438.4,4914.644,0
0.0,25.67,1338.26,300.0,250.32,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,6.41,325.36,32897.564,100.0,0
0.0,6.32,5801.53,4723.964,1381.94,0
0.0,34.49,300.0,300.0,100.0,0
0.0,32.61,300.0,300.0,100.0,0
0.0,22.86,300.0,32897.564,100.0,0
0.0,51.83,2469.635,182.868,306.264,-1
0.0,67.0,368.235,32897.564,105.588,0
0.0,43.83,300.0,300.0,100.0,0
0.0,73.76,616.42,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,1238.125,300.0,324.884,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,383.81,32897.564,115.64,0
0.0,22.43,904.715,300.0,530.18,-1
0.0,27.08,2485.63,752.64,565.908,-1
0.0,46.71,5500.18,884.548,677.236,0
0.0,69.98,867.265,300.0,232.932,0
0.0,68.78,300.0,300.0,100.0,0
0.0,44.44,732.83,300.0,199.276,0
0.0,69.98,855.575,304.472,232.932,0
0.0,51.83,5621.21,11100.348,2051.252,0
0.0,3.95,300.0,300.0,100.0,0
0.0,44.91,351.785,300.0,100.0,0
0.0,13.11,300.0,32897.564,100.0,0
0.0,46.9,1135.225,300.0,304.5,0
0.0,19.31,300.0,32897.564,100.0,0
0.0,51.83,3500.0,610.568,264.656,0
0.0,69.98,1551.235,756.0,100.0,0
0.0,51.83,5913.6,164.08,1004.864,0
0.0,69.98,909.895,300.0,434.588,0
0.0,42.51,300.0,300.0,100.0,0
0.0,12.64,873.705,1181.88,562.744,-1
0.0,44.27,3256.995,784.0,874.412,0
0.0,42.59,1029.07,1529.052,276.584,0
0.0,69.98,300.0,300.0,100.0,0
0.0,25.5,300.0,32897.564,100.0,0
0.0,26.06,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,69.98,1046.255,300.0,389.956,0
0.0,51.83,15531.915,2302.048,1916.572,1
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,1656.55,1285.34,446.824,0
0.0,49.41,3718.295,1416.436,100.0,0
0.0,51.83,6273.575,113.904,767.088,0
0.0,67.0,666.12,32897.564,176.316,0
0.0,51.83,2018.485,4334.4,547.232,0
0.0,69.98,1334.97,300.0,172.312,0
0.0,36.35,300.0,32897.564,100.0,-1
0.0,51.83,12264.07,370.02,2065.056,-1
0.0,67.0,462.0,32897.564,100.0,0
0.0,21.44,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,4.25,649.705,300.0,140.476,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,2876.685,114.688,914.48,1
0.0,51.58,487.725,32897.564,105.756,0
0.0,44.41,631.54,300.0,175.896,0
0.0,44.0,350.0,300.0,100.0,0
0.0,44.23,300.0,300.0,100.0,-1
0.0,8.74,367.955,300.0,100.0,0
0.0,46.12,367.5,300.0,100.0,0
0.0,69.98,602.595,300.0,110.712,0
0.0,12.96,1539.895,300.0,503.048,0
0.0,16.25,300.0,32897.564,100.0,-1
0.0,28.21,300.0,32897.564,100.0,0
0.0,51.83,1295.175,48.104,165.396,0
0.0,51.83,11765.075,4292.848,2733.752,0
0.0,22.65,957.67,426.748,224.336,0
0.0,34.79,300.0,32897.564,100.0,0
0.0,24.06,24666.005,1411.396,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,23.13,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,1439.165,123.704,181.748,0
0.0,69.98,300.0,300.0,100.0,0
0.0,40.33,300.0,300.0,100.0,-1
0.0,51.83,5216.19,602.224,628.656,0
0.0,12.14,465.85,300.0,179.76,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,839.86,300.0,181.832,-1
0.0,52.67,300.0,32897.564,100.0,0
0.0,70.47,300.0,32897.564,100.0,0
0.0,5.03,8984.57,3659.572,3252.732,0
0.0,69.98,481.215,420.0,100.0,0
0.0,23.05,7457.275,4032.0,946.428,0
0.0,18.59,28793.765,4529.448,3699.472,-1
0.0,42.51,300.0,300.0,100.0,0
0.0,26.78,300.0,32897.564,100.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,23.96,300.0,32897.564,100.0,0
0.0,19.27,3014.83,746.956,100.0,0
0.0,41.92,300.0,32897.564,100.0,0
0.0,24.41,502.25,32897.564,100.0,2
0.0,1.72,300.0,300.0,100.0,0
0.0,69.98,462.49,470.4,100.0,0
0.0,23.6,5250.105,326.76,912.016,0
0.0,50.43,4022.375,4821.516,1043.644,0
0.0,21.44,17797.29,13243.552,4608.828,0
0.0,46.82,996.94,1839.684,423.528,0
0.0,53.2,300.0,300.0,100.0,0
0.0,7.77,300.0,300.0,100.0,0
0.0,5.53,1910.195,959.42,305.48,1
0.0,69.98,1862.245,300.0,489.972,0
0.0,51.83,4290.79,1371.664,3346.224,0
0.0,42.68,532.105,32897.564,119.588,0
0.0,2.75,444.115,32897.564,197.904,1
0.0,66.0,300.0,32897.564,100.0,0
0.0,48.76,5000.0,2750.0,1350.0,0
0.0,48.69,1873.095,2163.7,495.656,0
0.0,69.98,1762.635,300.0,214.172,0
0.0,50.32,1453.165,934.892,384.02,0
0.0,49.16,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,9.53,300.0,32897.564,100.0,-1
0.0,67.0,638.75,32897.564,100.968,0
0.0,27.91,300.0,32897.564,100.0,-1
0.0,69.98,830.655,300.0,105.476,0
0.0,22.4,300.0,32897.564,100.0,0
0.0,8.28,300.0,300.0,100.0,0
0.0,73.73,329.945,32897.564,100.0,0
0.0,69.98,567.665,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,27.2,19511.415,3794.924,7375.116,0
0.0,69.98,300.0,300.0,100.0,0
0.0,17.36,9361.695,81816.0,1433.376,0
0.0,21.62,300.0,2036.16,100.0,0
0.0,74.73,449.155,32897.564,100.0,0
0.0,69.98,1631.98,300.0,100.0,0
0.0,42.22,1489.04,176.624,184.716,-1
0.0,69.98,1811.565,300.0,221.116,0
0.0,66.06,300.0,32897.564,100.0,0
0.0,18.48,3500.0,911.4,203.084,0
0.0,32.43,300.0,300.0,100.0,0
0.0,38.7,1210.615,1367.968,397.488,0
0.0,45.17,1200.885,560.0,323.876,0
0.0,23.49,300.0,32897.564,100.0,0
0.0,69.98,1214.815,300.0,321.608,-1
0.0,49.44,300.0,32897.564,100.0,0
0.0,52.68,762.265,300.0,170.856,0
0.0,13.46,300.0,32897.564,100.0,0
0.0,24.88,300.0,300.0,100.0,-1
0.0,10.48,300.0,32897.564,100.0,-1
0.0,26.4,300.0,300.0,100.0,-1
0.0,45.33,517.37,300.0,120.736,0
0.0,20.29,2186.905,180.264,264.964,0
0.0,47.45,441.21,300.0,117.908,0
0.0,39.69,300.0,300.0,100.0,-1
0.0,48.33,1114.96,300.0,293.076,-1
0.0,69.98,301.175,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,636.23,530.012,100.0,0
0.0,4.89,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,1154.125,300.0,146.272,1
0.0,51.83,5478.83,1434.132,100.0,0
0.0,68.98,903.28,300.0,165.004,0
0.0,67.0,300.0,32897.564,110.656,0
0.0,24.48,3079.79,201.6,376.152,-1
0.0,42.14,719.46,32897.564,204.372,0
0.0,49.0,300.0,300.0,100.0,0
0.0,33.67,5000.0,2750.0,1350.0,0
0.0,69.98,300.0,309.82,100.0,0
0.0,69.98,300.0,300.0,1104.012,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,16.92,9182.25,80248.0,1408.96,0
0.0,24.24,16448.495,5315.52,3554.012,0
0.0,4.33,1594.495,448.0,417.676,-1
0.0,22.71,1043.21,300.0,298.648,0
0.0,48.88,660.66,32897.564,184.548,0
0.0,21.21,411.46,300.0,100.0,0
0.0,21.97,317.205,300.0,124.404,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,3500.0,190.12,387.856,0
0.0,51.83,13938.19,2068.556,1680.336,-1
0.0,51.83,3500.0,1925.0,945.0,0
0.0,17.36,344.12,32897.564,100.0,1
0.0,69.98,402.01,364.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,15.18,355.04,300.0,100.0,0
0.0,45.83,300.0,300.0,100.0,0
0.0,40.74,300.0,300.0,100.0,-1
0.0,51.83,1296.085,1487.416,160.944,0
0.0,10.61,15590.575,140.14,3332.924,0
0.0,47.99,5000.0,2750.0,1350.0,0
0.0,26.41,17473.435,3860.976,6633.704,0
0.0,7.74,2822.68,483.84,365.764,-1
0.0,26.82,2115.295,1661.184,270.088,-1
0.0,51.83,2010.155,250.348,248.192,0
0.0,69.98,1814.96,300.0,524.916,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,20.71,300.0,32897.564,100.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,7.81,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,-1
0.0,2.5,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,20.29,2190.405,180.544,683.704,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,0.78,540.75,300.0,208.208,0
0.0,10.02,521.57,300.0,138.684,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,7.38,306.95,351.176,100.0,0
0.0,51.83,18620.56,161.28,2246.832,-1
0.0,67.0,720.545,32897.564,187.852,0
0.0,26.81,300.0,300.0,100.0,0
0.0,51.83,12647.705,3949.204,3323.852,0
0.0,67.0,710.29,32897.564,204.764,0
0.0,51.83,6635.755,318.724,1440.376,0
0.0,31.82,494.795,32897.564,100.0,0
0.0,43.6,2272.41,290.92,605.024,-1
0.0,26.23,2559.97,300.328,1206.1,0
0.0,4.31,300.0,300.0,100.0,0
0.0,21.33,300.0,300.0,100.0,0
0.0,69.98,1291.255,539.952,276.192,0
0.0,49.42,3500.0,252.84,240.632,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,27.35,1609.3,756.0,225.064,-1
0.0,24.19,897.995,300.0,124.992,0
0.0,51.83,1800.155,1010.8,477.624,0
0.0,9.59,300.0,32897.564,100.0,-1
0.0,22.46,383.215,32897.564,101.892,0
0.0,69.98,361.095,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,23.14,300.0,300.0,100.0,-1
0.0,6.43,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,-1
0.0,67.0,546.525,32897.564,162.708,0
0.0,24.56,1826.58,300.0,395.22,-1
0.0,31.52,1606.535,300.0,209.916,0
0.0,69.98,1608.67,967.764,427.952,0
0.0,32.81,5000.0,2750.0,1350.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,19.11,27287.26,18566.016,100.0,0
0.0,7.73,300.0,32897.564,100.0,-1
0.0,25.45,5000.0,2750.0,1350.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,1401.015,63.42,305.368,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,1152.48,300.0,321.86,0
0.0,17.49,300.0,300.0,100.0,0
0.0,51.83,2933.595,378.868,358.736,0
0.0,6.27,9882.145,4560.528,2181.816,1
0.0,21.23,300.0,32897.564,100.0,0
0.0,68.8,353.605,300.0,144.34,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,24.56,300.0,300.0,100.0,-1
0.0,69.98,774.375,300.0,212.016,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,609.735,32897.564,143.92,0
0.0,51.83,7473.585,735.0,901.488,-1
0.0,51.83,1601.425,30.268,422.632,0
0.0,46.32,859.6,300.0,137.676,0
0.0,12.33,300.0,300.0,100.0,0
0.0,49.02,300.0,300.0,100.0,0
0.0,48.39,974.085,630.0,259.336,0
0.0,49.96,7739.97,421.092,100.0,0
0.0,51.83,11146.625,7711.2,2901.164,0
0.0,42.42,2557.94,1265.6,327.432,0
0.0,49.45,1371.615,1669.612,365.064,0
0.0,69.98,368.41,300.0,124.32,0
0.0,27.16,6182.89,1048.992,1605.744,0
0.0,45.36,520.065,300.0,144.956,0
0.0,27.99,300.0,32897.564,100.0,0
0.0,23.83,300.0,32897.564,100.0,-1
0.0,5.19,300.0,300.0,100.0,0
0.0,26.22,953.26,300.0,122.612,0
0.0,1.07,300.0,32897.564,100.0,0
0.0,19.1,300.0,300.0,100.0,0
0.0,69.98,520.03,300.0,100.0,-1
0.0,31.62,791.98,300.0,157.052,0
0.0,30.26,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,48.75,1179.185,1112.356,307.832,0
0.0,7.72,901.425,716.128,148.4,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,9348.885,139.804,1627.22,0
0.0,5.61,300.0,32897.564,100.0,0
0.0,12.49,300.0,32897.564,100.0,-1
0.0,13.55,3500.0,1925.0,945.0,0
0.0,69.3,1501.885,300.0,412.468,0
0.0,26.5,3517.57,3326.4,447.664,-1
0.0,32.33,22386.0,4408.32,2928.94,-1
0.0,50.47,17200.435,7558.488,100.0,0
0.0,51.83,15748.11,5600.0,3474.408,0
0.0,69.36,300.0,32897.564,100.0,-1
0.0,23.56,1844.85,300.0,100.0,0
0.0,47.26,12991.825,21000.0,1604.82,0
0.0,57.86,575.61,300.0,152.012,-1
0.0,45.55,300.0,32897.564,100.0,0
0.0,26.96,339.15,300.0,100.0,-1
0.0,64.81,300.0,32897.564,100.0,0
0.0,51.83,3141.005,1524.096,652.344,0
0.0,42.66,300.0,32897.564,100.0,0
0.0,30.82,362.215,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,470.225,32897.564,103.292,0
0.0,44.18,3453.205,476.0,1461.292,0
0.0,34.37,300.0,32897.564,100.0,-1
0.0,69.98,1351.945,300.0,580.804,1
0.0,20.75,705.985,32897.564,202.944,0
0.0,7.61,300.0,300.0,100.0,-1
0.0,67.0,444.57,32897.564,100.0,-1
0.0,12.46,15698.865,10780.0,4087.58,0
0.0,22.69,1911.63,659.4,1715.7,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,32.71,300.0,300.0,100.0,-1
0.0,73.19,300.0,32897.564,100.0,0
0.0,51.83,8849.05,637.952,1721.3,0
0.0,71.38,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,356.93,300.0,100.0,0
0.0,69.98,870.555,300.0,202.944,0
0.0,67.0,632.415,32897.564,100.0,0
0.0,67.0,523.145,32897.564,100.828,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,3633.455,661.108,795.116,-1
0.0,30.26,416.01,32897.564,113.036,0
0.0,51.83,1609.72,71.736,427.532,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,10.0,3500.0,158.228,119.56,0
0.0,69.98,1642.305,300.0,456.484,0
0.0,69.98,1426.845,300.0,174.44,-1
0.0,51.83,1644.895,1232.0,226.744,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,6.11,300.0,300.0,100.0,0
0.0,51.83,3437.525,104.552,589.148,0
0.0,51.83,21121.1,2478.0,5064.696,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,21926.38,3295.712,4729.984,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,67.0,320.075,32897.564,100.0,0
0.0,50.61,300.0,32897.564,100.0,0
0.0,6.83,300.0,300.0,100.0,-1
0.0,51.83,2271.605,716.184,280.392,0
0.0,25.65,344.645,300.0,100.0,-1
0.0,27.3,300.0,32897.564,100.0,0
0.0,69.48,300.0,300.0,100.0,0
0.0,45.36,300.0,300.0,100.0,0
